,Parameter,Difference
165,Effective Inhibition,1.0348883550912404
166,Effective Inhibition,4.5763853593509065
167,Effective Inhibition,10.126573071057559
168,Effective Inhibition,3.661634427790599
169,Effective Inhibition,4.85805625469933
170,Effective Inhibition,1.0347912254945626
171,Effective Inhibition,1.2899299522930443
172,Effective Inhibition,0.8270993992072844
173,Effective Inhibition,1.6232687926468885
174,Effective Inhibition,15.061331578016159
175,Effective Inhibition,7.54730534774299
176,Effective Inhibition,10.611028114422837
177,Effective Inhibition,1.8062706815859328
178,Effective Inhibition,5.162697498469072
179,Effective Inhibition,4.448471709689612
180,Effective Inhibition,4.467587523432403
181,Effective Inhibition,14.459905166492144
182,Effective Inhibition,3.994255648232352
183,Effective Inhibition,2.499966684886343
184,Effective Inhibition,2.581095808667688
185,Effective Inhibition,0.8842552466317048
186,Effective Inhibition,1.166945269440296
187,Effective Inhibition,2.68590549320632
