,Boundary Separation,Drift Rate,Effective Inhibition,Non-decision Time,SAT
75,1.162052157577394,1.3908202345978922,8.921073324111994,0.2586469544346799,Speed
76,1.306028166648165,1.793575677630701,2.595178932641756,0.4074057723659475,Accuracy
77,1.3121529913935075,1.6835025454075505,7.043650642331367,0.2574125708362711,Speed
78,2.079727503169018,0.6877661809554666,0.5277542981838458,0.2897204630607748,Accuracy
79,1.7649117107177317,0.7945416899875535,4.995341821616249,0.2450174528875799,Speed
80,0.5451427562966522,1.4541340871782826,-9.783668437706543,0.6074792532616798,Accuracy
81,1.7677150459439637,2.150254389518773,4.6762367287856,0.2510435484798655,Speed
82,1.792408056227095,1.1339975636349868,1.30640456812175,0.1907321412334762,Accuracy
83,0.9535369926999496,1.4240681505955235,5.300660216354102,0.3042925800249743,Speed
84,1.4696456216166514,0.9932150299701168,2.2190942448737667,0.3308943027733741,Accuracy
85,1.6632525377737433,1.1570258177882835,4.71906092976011,0.2636745993590542,Speed
86,2.1258737677609134,0.6738481659967677,1.2073695734930807,0.1007867913958389,Accuracy
87,1.740808932900884,0.6542652876215517,3.788465382160769,0.1989631968900783,Speed
88,1.5440026602536432,1.3542427077670764,1.963407627247896,0.2689861527903079,Accuracy
89,0.8664067890414273,2.034619859654539,2.847662873879601,0.3496283277744182,Speed
90,1.724841248829339,1.4111713679894822,2.358183359519173,0.283997270482721,Accuracy
91,1.1597865473174496,1.158785124913568,3.525128628959469,0.3155859100148073,Speed
92,2.7113721630550573,0.9893744689842024,1.027547651980411,0.2407150993274434,Accuracy
93,1.382927786610586,1.612629977399158,3.713453145186731,0.2333962022267728,Speed
