,Parameter,Difference
80,Drift Rate,-0.5324264024283745
81,Drift Rate,-0.36485745488475274
82,Drift Rate,-0.42018956339447366
83,Drift Rate,-0.614318541855017
84,Drift Rate,-1.2031282270886807
85,Drift Rate,-0.8353800668478019
86,Drift Rate,-0.6552842426007643
87,Drift Rate,-1.0442567561745135
88,Drift Rate,-1.086862806736272
89,Drift Rate,-1.0303811481831442
90,Drift Rate,-0.14146123614214723
91,Drift Rate,-0.032275198866901
92,Drift Rate,-0.16057350185874308
93,Drift Rate,-0.5541710951162568
94,Drift Rate,0.13281687701925016
95,Drift Rate,-0.13761114979653355
96,Boundary Separation,-0.010038761067757918
97,Boundary Separation,-0.4858498099814197
98,Boundary Separation,-0.20164933703300392
99,Boundary Separation,-0.05892082941965793
100,Boundary Separation,-2.654020084034086
101,Boundary Separation,-0.5262918809865207
102,Boundary Separation,-2.3226125961406496
103,Boundary Separation,-0.42398753225467534
104,Boundary Separation,-0.9889762076871476
105,Boundary Separation,2.107986575244926
106,Boundary Separation,-1.6591939487545257
107,Boundary Separation,-0.3335580038268149
108,Boundary Separation,-0.6196647466741179
109,Boundary Separation,-0.18367062587320504
110,Boundary Separation,-0.5061390440353817
111,Boundary Separation,-1.2757489764533552
112,Boundary Separation,0.12235468389990256
113,Boundary Separation,-0.5223316239502909
114,Boundary Separation,-0.4662323358096572
115,Boundary Separation,-4.028604112357495
116,Boundary Separation,-1.7636334068167563
117,Boundary Separation,-2.2526209206164536
118,Boundary Separation,-0.08809643035599812
119,Boundary Separation,7.806788279233206
120,Boundary Separation,0.20882165000080455
121,Boundary Separation,1.9866921726102396
122,Boundary Separation,1.720711464454181
123,Boundary Separation,-1.252493511544992
124,Boundary Separation,-0.016152634754075024
125,Boundary Separation,0.69223949581054
126,Boundary Separation,0.5861289056680199
127,Boundary Separation,1.7249533183748142
128,Boundary Separation,-0.8741414974039867
129,Boundary Separation,-0.14114003262499342
130,Boundary Separation,0.3005156483841027
131,Boundary Separation,0.10962690186275381
132,Boundary Separation,0.11949583267972086
133,Boundary Separation,-0.5735601561693264
134,Boundary Separation,-0.3988416127061645
135,Boundary Separation,-0.130163153967084
136,Boundary Separation,-0.0654426826737795
137,Boundary Separation,0.2663130479188356
138,Boundary Separation,-0.4640960728674237
139,Boundary Separation,-1.0367186306235525
140,Boundary Separation,2.8913809098119314
141,Boundary Separation,-0.21927750610669694
142,Boundary Separation,6.1355793451366765
143,Boundary Separation,-0.05841500438965408
144,Boundary Separation,-0.7835188703619536
145,Boundary Separation,-0.3848346910576357
146,Boundary Separation,-0.22555947705511836
147,Boundary Separation,-0.2969520726599981
148,Boundary Separation,-0.5034603933867015
149,Boundary Separation,-0.476206042565372
150,Boundary Separation,-0.03538614205080837
151,Boundary Separation,0.12548920862477408
152,Boundary Separation,-0.11253065896939463
153,Boundary Separation,-1.7883179127355673
154,Boundary Separation,-0.20113940796824448
155,Boundary Separation,-0.14413903373361325
156,Boundary Separation,0.7198749399887742
157,Boundary Separation,0.024203506350952253
158,Boundary Separation,3.0100896869554834
159,Boundary Separation,0.827429042243863
160,Boundary Separation,2.022182696905964
161,Boundary Separation,0.49168475819515645
162,Boundary Separation,-0.3777304385136807
163,Boundary Separation,0.16049799158730493
164,Boundary Separation,1.0660176578378666
165,Boundary Separation,0.2817686284058918
166,Boundary Separation,0.06866084097429415
167,Boundary Separation,0.19093055220242894
