,Unnamed: 0,Stimulus Contrast,SAT,participant,Drift Rate,Boundary Separation,Non-decision Time,Effective Inhibition
239,241,3,5,20,1.1642310224343675,2.6082705142970646,0.1085152110290628,3.530526078227525
240,242,4,1,20,1.202177329430696,0.9522832553606966,0.1943556787883159,2.188787427819112
241,243,4,2,20,1.3432617381661482,0.7478472002416288,0.1743013405921244,0.641378459891104
242,244,4,3,20,2.217964781157447,0.759495638996996,0.3064448671032311,2.179864379539619
243,245,4,4,20,1.9172822466801664,2.1226195469224547,0.1577866612277012,4.061598523040315
244,246,4,5,20,2.1024999634514216,1.5330052312857163,0.3234580550565253,3.288942764624133
245,247,5,1,20,2.433544140377863,1.400904775972255,0.3179204225253781,5.519717578657187
246,248,5,2,20,1.3286465157703389,1.7583837105574425,0.1370128377794557,4.216936858704075
247,249,5,3,20,0.8870754284885998,2.1938914248042405,0.1021065098561808,5.074377729101998
248,250,5,4,20,2.0966531742703114,0.6672708650761008,0.3007362786496946,-0.1564096738911378
249,251,5,5,20,5.710808105570111,2.7454864007901283,0.1004945637246272,-0.2574410955375913
0,2,1,1,21,0.2721215922788585,9.858896040984858,0.1562123138269925,18.831495750963096
1,3,1,2,21,0.4222127764579647,8.010969687630258,0.1606598168209375,17.033602281941512
2,4,1,3,21,0.521420548181799,3.190989095417329,0.2128685306138599,14.939078254937348
3,5,1,4,21,0.6076380822995713,6.941437734864496,0.1507535659060344,13.571225153820828
4,6,1,5,21,0.9612261476583464,1.422600985155038,0.3367737959051065,10.839801439220842
5,7,2,1,21,0.801753139775139,8.6490776011469,0.1620229382532992,18.643101101009695
6,8,2,2,21,0.6442808457582683,8.822769081619487,0.1600567282739473,17.121654984562362
7,9,2,3,21,0.9995868901479902,9.341347965154531,0.1336608493257374,14.627579733997994
8,10,2,4,21,1.3107987148537483,1.334449047132297,0.2843328109189774,15.961614189459494
9,11,2,5,21,1.648674012985034,1.2515890698914318,0.3411140030343015,10.77079638116814
10,12,3,1,21,1.3428876609435456,2.6334065653602514,0.23012600324623,19.21234405618153
11,13,3,2,21,1.7395579728418984,0.60070023632949,0.3031536250112163,15.933586121244796
12,14,3,3,21,1.6711901769822273,3.825201013078628,0.2031170830436628,15.46658316263442
13,15,3,4,21,1.793038580959876,3.0740063098204926,0.2379437558158311,16.050242482742426
14,16,3,5,21,1.794623985834762,3.162467225881096,0.2770370355033733,12.241751096772376
15,17,4,1,21,1.6747646958633258,9.549194968757927,0.1515647592581004,19.321189520496944
16,18,4,2,21,2.0345718484820385,6.921136026060736,0.1795551870219136,17.84195210229932
17,19,4,3,21,2.485649219377545,1.4571937569384446,0.2735522576705413,16.544858287009003
18,20,4,4,21,2.987268325771361,0.7880180604320319,0.3007842196302508,11.693412077001003
19,21,4,5,21,3.579362756599656,1.3541969853632008,0.328014090954213,9.424064337388923
20,22,5,1,21,2.5895433317432954,9.719907959476531,0.1712876081774548,21.086786594646146
21,23,5,2,21,3.396580830527528,0.5221472694239022,0.3103687222499227,13.439451686591694
22,24,5,3,21,2.52170949926812,9.90050701490451,0.1246004264442914,14.181525133892515
23,25,5,4,21,3.874332967020379,6.097303465878995,0.1962365700984975,15.809706540249426
24,26,5,5,21,4.551251286780362,2.248957707419301,0.2882764567255109,8.807631619011934
25,27,1,1,22,0.4996957028339261,0.6066897335222583,0.1008345762068805,6.409559574620389
26,28,1,2,22,0.2356887424427874,1.1592573639724444,0.1004567225843015,5.55874971046386
27,29,1,3,22,0.4408517370117133,3.486804212822425,0.1004830829824106,6.988476967759924
28,30,1,4,22,0.8870919480368437,0.6006734956117565,0.3552657940087537,0.4260015447038277
29,31,1,5,22,0.517993380123786,0.5310676482489223,0.3646967268947477,-4.399743279503392
30,32,2,1,22,0.1433535423025312,0.6982604284665843,0.1001576876127861,8.142583400935616
31,33,2,2,22,0.6283042148275726,1.3385647490153008,0.1006473769674558,6.047308653555588
32,34,2,3,22,0.9860754827580624,2.207783925028824,0.224258932928365,8.997506491177324
33,35,2,4,22,1.2467425809750836,0.906219907744287,0.3270130694249175,4.727474854683719
34,36,2,5,22,1.0314246329619077,0.8309224907537187,0.3334213576007139,2.166571825294593
35,37,3,1,22,0.0999991550881347,0.7812508864141456,0.1009096954061523,10.359673492895418
36,38,3,2,22,0.5713880115823599,1.4861665875840706,0.1004312918839673,6.5394100854688535
37,39,3,3,22,1.4943151560473371,0.7403896147497147,0.3216074113776755,5.913579825711598
38,40,3,4,22,1.1714821870169108,0.5020271577042896,0.3538092007737386,-4.407058998095338
39,41,3,5,22,1.7079031911397955,1.1824391799091432,0.2944629911080843,3.4654104343100296
40,42,4,1,22,0.2635506687519762,0.7505974807101339,0.1009094073318857,9.212367113512856
41,43,4,2,22,0.8913621165027691,1.1114722879004608,0.1001821617176501,5.703581529982468
42,44,4,3,22,2.146131473600905,2.227907688032496,0.2251867304714291,8.931155197875148
43,45,4,4,22,2.257468351511,0.8934815489386283,0.3212415923986084,4.714695960310831
44,46,4,5,22,2.236222694525306,1.260325915317316,0.2801562703501579,3.9361808668373
45,47,5,1,22,0.4051011725304844,0.5632912997546606,0.100195503405798,6.440959951196098
46,48,5,2,22,0.8454866173434621,1.173580247495952,0.1282440201088466,6.660216451607171
47,49,5,3,22,3.0174229367384173,0.9704264242118166,0.3014819430526287,7.769185138117924
